customer_id,recharge_in_first_3_months,recharge_in_recent_month,frequency_trend
CUST44685,1,3,increasing
CUST44686,4,7,increasing
CUST44687,1,2,increasing
CUST44688,1,2,increasing
CUST44689,4,6,increasing
CUST44690,1,1,Stable
CUST44691,3,4,increasing
CUST44692,1,1,Stable
CUST44693,2,1,decreasing
CUST44695,2,3,increasing
CUST44696,1,2,increasing
CUST44697,4,2,decreasing
CUST44698,35,22,decreasing
CUST44700,18,16,decreasing
CUST44701,2,4,increasing
CUST44702,9,12,increasing
CUST44703,14,17,increasing
CUST44704,1,2,increasing
CUST44706,1,2,increasing
CUST44707,1,4,increasing
CUST44708,15,15,Stable
CUST44709,2,2,Stable
CUST44711,9,4,decreasing
CUST44713,1,3,increasing
CUST44714,1,3,increasing
CUST44715,7,1,decreasing
CUST44716,1,2,increasing
CUST44717,7,4,decreasing
CUST44718,2,2,Stable
CUST44719,1,1,Stable
CUST44720,2,3,increasing
CUST44721,1,1,Stable
CUST44722,2,5,increasing
CUST44723,2,3,increasing
CUST44724,5,4,decreasing
CUST44725,3,6,increasing
CUST44726,15,21,increasing
CUST44727,1,1,Stable
CUST44728,4,4,Stable
CUST44730,2,2,Stable
CUST44731,1,3,increasing
CUST44732,1,1,Stable
CUST44733,18,13,decreasing
CUST44734,1,1,Stable
CUST44735,1,1,Stable
CUST44736,1,3,increasing
CUST44738,4,1,decreasing
CUST44739,2,1,decreasing
CUST44740,18,17,decreasing
CUST44741,1,1,Stable
CUST44742,2,1,decreasing
CUST44743,1,1,Stable
CUST44744,2,2,Stable
CUST44745,2,1,decreasing
CUST44746,4,1,decreasing
CUST44747,2,2,Stable
CUST44748,4,3,decreasing
CUST44749,1,1,Stable
CUST44751,3,1,decreasing
CUST44752,1,1,Stable
CUST44753,6,5,decreasing
CUST44754,1,1,Stable
CUST44755,13,17,increasing
CUST44756,2,1,decreasing
CUST44757,1,1,Stable
CUST44758,4,2,decreasing
CUST44760,3,2,decreasing
CUST44761,2,2,Stable
CUST44762,1,1,Stable
CUST44763,2,2,Stable
CUST44766,2,2,Stable
CUST44767,1,3,increasing
CUST44768,1,1,Stable
CUST44770,5,2,decreasing
CUST44771,1,2,increasing
CUST44772,1,3,increasing
CUST44773,7,4,decreasing
CUST44774,1,1,Stable
CUST44776,3,3,Stable
CUST44778,4,3,decreasing
CUST44779,3,3,Stable
CUST44780,3,2,decreasing
CUST44781,3,5,increasing
CUST44784,3,7,increasing
CUST44786,2,2,Stable
CUST44787,3,3,Stable
CUST44788,4,8,increasing
CUST44789,4,7,increasing
CUST44790,3,3,Stable
CUST44791,7,9,increasing
CUST44792,3,1,decreasing
CUST44793,5,7,increasing
CUST44794,1,1,Stable
CUST44795,3,4,increasing
CUST44796,5,4,decreasing
CUST44797,2,1,decreasing
CUST44798,2,1,decreasing
CUST44799,1,2,increasing
CUST44800,3,4,increasing
CUST44803,1,2,increasing
CUST44805,13,12,decreasing
CUST44806,1,1,Stable
CUST44807,2,3,increasing
CUST44809,8,10,increasing
CUST44810,2,2,Stable
CUST44811,1,2,increasing
CUST44812,2,1,decreasing
CUST44813,1,1,Stable
CUST44814,5,5,Stable
CUST44815,2,7,increasing
CUST44816,2,1,decreasing
CUST44817,2,1,decreasing
CUST44818,2,1,decreasing
CUST44820,2,1,decreasing
CUST44821,7,4,decreasing
CUST44823,16,16,Stable
CUST44824,3,5,increasing
CUST44825,3,3,Stable
CUST44826,2,2,Stable
CUST44827,6,2,decreasing
CUST44828,1,1,Stable
CUST44829,2,1,decreasing
CUST44830,18,25,increasing
CUST44831,3,2,decreasing
CUST44832,5,4,decreasing
CUST44833,5,3,decreasing
CUST44834,5,4,decreasing
CUST44835,1,1,Stable
CUST44836,3,1,decreasing
CUST44838,4,8,increasing
CUST44839,1,1,Stable
CUST44840,2,2,Stable
CUST44841,9,11,increasing
CUST44842,1,1,Stable
CUST44843,2,1,decreasing
CUST44844,1,1,Stable
CUST44845,1,1,Stable
CUST44846,1,1,Stable
CUST44847,3,3,Stable
CUST44848,1,1,Stable
CUST44850,1,1,Stable
CUST44851,9,13,increasing
CUST44852,1,2,increasing
CUST44855,3,3,Stable
CUST44856,2,3,increasing
CUST44857,11,9,decreasing
CUST44858,2,1,decreasing
CUST44859,3,6,increasing
CUST44860,10,10,Stable
CUST44861,1,1,Stable
CUST44862,2,1,decreasing
CUST44863,2,3,increasing
CUST44864,1,1,Stable
CUST44865,1,1,Stable
CUST44866,2,1,decreasing
CUST44867,3,3,Stable
CUST44871,4,6,increasing
CUST44872,1,1,Stable
CUST44873,1,1,Stable
CUST44874,2,5,increasing
CUST44876,3,3,Stable
CUST44877,4,7,increasing
CUST44879,2,3,increasing
CUST44880,12,10,decreasing
CUST44881,5,6,increasing
CUST44882,1,1,Stable
CUST44883,5,3,decreasing
CUST44884,3,4,increasing
CUST44885,1,3,increasing
CUST44886,3,4,increasing
CUST44887,5,3,decreasing
CUST44889,4,4,Stable
CUST44890,1,1,Stable
CUST44891,5,2,decreasing
CUST44895,6,6,Stable
CUST44896,2,3,increasing
CUST44897,1,1,Stable
CUST44899,3,3,Stable
CUST44900,1,1,Stable
CUST44901,1,1,Stable
CUST44903,2,2,Stable
CUST44904,3,2,decreasing
CUST44905,7,6,decreasing
CUST44906,1,1,Stable
CUST44907,4,5,increasing
CUST44908,1,1,Stable
CUST44911,32,32,Stable
CUST44912,2,3,increasing
CUST44913,1,1,Stable
CUST44914,1,1,Stable
CUST44915,2,2,Stable
CUST44916,2,2,Stable
CUST44918,6,4,decreasing
CUST44919,3,2,decreasing
CUST44920,4,3,decreasing
CUST44921,23,24,increasing
CUST44923,1,6,increasing
CUST44924,3,5,increasing
CUST44925,3,1,decreasing
CUST44926,4,1,decreasing
CUST44927,3,2,decreasing
CUST44928,2,4,increasing
CUST44929,3,6,increasing
CUST44930,1,1,Stable
CUST44931,16,16,Stable
CUST44932,2,2,Stable
CUST44933,1,1,Stable
CUST44934,3,2,decreasing
CUST44935,2,1,decreasing
CUST44936,2,2,Stable
CUST44937,2,4,increasing
CUST44938,1,1,Stable
CUST44940,5,4,decreasing
CUST44941,3,1,decreasing
CUST44942,1,2,increasing
CUST44943,1,1,Stable
CUST44944,1,1,Stable
CUST44946,2,4,increasing
CUST44948,3,1,decreasing
CUST44949,4,3,decreasing
CUST44950,1,1,Stable
CUST44951,3,7,increasing
CUST44952,1,1,Stable
CUST44953,1,1,Stable
CUST44954,1,1,Stable
CUST44955,4,1,decreasing
CUST44956,3,2,decreasing
CUST44957,35,35,Stable
CUST44959,2,3,increasing
CUST44960,2,1,decreasing
CUST44961,16,9,decreasing
CUST44962,1,1,Stable
CUST44963,1,1,Stable
CUST44964,3,3,Stable
CUST44965,3,5,increasing
CUST44966,2,2,Stable
CUST44969,2,2,Stable
CUST44971,1,1,Stable
CUST44972,2,3,increasing
CUST44973,6,5,decreasing
CUST44974,3,3,Stable
CUST44975,1,1,Stable
CUST44976,2,3,increasing
CUST44977,11,7,decreasing
CUST44978,25,21,decreasing
CUST44979,4,1,decreasing
CUST44980,3,6,increasing
CUST44981,5,5,Stable
CUST44982,1,1,Stable
CUST44983,13,13,Stable
CUST44984,4,2,decreasing
CUST44985,3,3,Stable
CUST44986,2,1,decreasing
CUST44987,5,2,decreasing
CUST44988,2,2,Stable
CUST44990,2,2,Stable
CUST44991,1,1,Stable
CUST44992,1,5,increasing
CUST44993,3,1,decreasing
CUST44994,12,10,decreasing
CUST44995,5,1,decreasing
CUST44996,2,2,Stable
CUST44998,3,2,decreasing
CUST44999,3,9,increasing
CUST45001,1,1,Stable
CUST45002,2,2,Stable
CUST45003,3,1,decreasing
CUST45004,14,9,decreasing
CUST45005,5,2,decreasing
CUST45006,7,4,decreasing
CUST45007,2,2,Stable
CUST45008,3,2,decreasing
CUST45009,4,3,decreasing
CUST45010,4,3,decreasing
CUST45011,2,1,decreasing
CUST45012,1,1,Stable
CUST45013,1,1,Stable
CUST45014,22,22,Stable
CUST45015,1,1,Stable
CUST45016,4,4,Stable
CUST45017,1,1,Stable
CUST45018,2,6,increasing
CUST45020,3,5,increasing
CUST45021,2,3,increasing
CUST45023,6,5,decreasing
CUST45025,7,6,decreasing
CUST45026,4,3,decreasing
CUST45027,1,1,Stable
CUST45028,3,6,increasing
CUST45029,2,2,Stable
CUST45030,1,1,Stable
CUST45031,2,3,increasing
CUST45032,3,2,decreasing
CUST45034,1,1,Stable
CUST45035,4,4,Stable
CUST45036,1,1,Stable
CUST45037,7,2,decreasing
CUST45038,1,4,increasing
CUST45039,1,1,Stable
CUST45040,2,6,increasing
CUST45041,3,3,Stable
CUST45042,1,1,Stable
CUST45043,20,16,decreasing
CUST45044,2,1,decreasing
CUST45045,2,1,decreasing
CUST45046,1,1,Stable
CUST45047,2,2,Stable
CUST45048,2,3,increasing
CUST45049,6,2,decreasing
CUST45050,24,24,Stable
CUST45051,1,1,Stable
CUST45052,2,4,increasing
CUST45053,1,1,Stable
CUST45055,15,14,decreasing
CUST45056,1,1,Stable
CUST45057,3,1,decreasing
CUST45059,1,2,increasing
CUST45060,4,4,Stable
CUST45063,2,3,increasing
CUST45064,3,1,decreasing
CUST45065,3,8,increasing
CUST45068,1,1,Stable
CUST45069,3,7,increasing
CUST45070,1,1,Stable
CUST45071,1,4,increasing
CUST45072,1,3,increasing
CUST45073,1,1,Stable
CUST45076,1,5,increasing
CUST45077,5,4,decreasing
CUST45079,2,2,Stable
CUST45080,2,4,increasing
CUST45081,1,1,Stable
CUST45082,33,33,Stable
CUST45083,5,7,increasing
CUST45084,1,1,Stable
CUST45085,1,1,Stable
CUST45086,1,2,increasing
CUST45087,5,5,Stable
CUST45088,1,1,Stable
CUST45089,2,2,Stable
CUST45090,4,2,decreasing
CUST45092,3,6,increasing
CUST45093,1,2,increasing
CUST45094,2,8,increasing
CUST45095,8,9,increasing
CUST45096,21,24,increasing
CUST45097,2,1,decreasing
CUST45098,1,1,Stable
CUST45100,1,4,increasing
CUST45102,6,6,Stable
CUST45103,1,1,Stable
CUST45104,2,3,increasing
CUST45105,17,19,increasing
CUST45106,4,4,Stable
CUST45107,1,1,Stable
CUST45108,1,1,Stable
CUST45109,4,1,decreasing
CUST45110,4,3,decreasing
CUST45111,1,1,Stable
CUST45112,32,32,Stable
CUST45113,1,2,increasing
CUST45114,1,1,Stable
CUST45116,3,1,decreasing
CUST45117,2,4,increasing
CUST45118,1,3,increasing
CUST45119,4,4,Stable
CUST45121,2,2,Stable
CUST45122,3,3,Stable
CUST45124,3,4,increasing
CUST45125,30,30,Stable
CUST45127,1,1,Stable
CUST45128,3,3,Stable
CUST45129,7,2,decreasing
CUST45130,40,40,Stable
CUST45131,1,2,increasing
CUST45133,11,16,increasing
CUST45134,1,4,increasing
CUST45135,13,13,Stable
CUST45137,2,1,decreasing
CUST45138,3,6,increasing
CUST45139,2,2,Stable
CUST45140,1,2,increasing
CUST45141,1,2,increasing
CUST45142,1,1,Stable
CUST45143,5,3,decreasing
CUST45144,1,1,Stable
CUST45145,1,2,increasing
CUST45147,4,3,decreasing
CUST45148,1,4,increasing
CUST45149,1,4,increasing
CUST45150,3,3,Stable
CUST45151,2,1,decreasing
CUST45152,3,1,decreasing
CUST45154,3,5,increasing
CUST45156,7,6,decreasing
CUST45158,5,2,decreasing
CUST45159,3,2,decreasing
CUST45161,3,3,Stable
CUST45162,1,1,Stable
CUST45163,6,5,decreasing
CUST45164,3,1,decreasing
CUST45167,2,1,decreasing
CUST45168,5,8,increasing
CUST45169,4,4,Stable
CUST45170,10,10,Stable
CUST45171,6,6,Stable
CUST45172,8,8,Stable
CUST45173,4,1,decreasing
CUST45174,1,3,increasing
CUST45176,1,1,Stable
CUST45177,1,1,Stable
CUST45178,1,1,Stable
CUST45179,1,1,Stable
CUST45180,2,2,Stable
CUST45181,2,2,Stable
CUST45183,4,2,decreasing
CUST45184,3,3,Stable
CUST45186,1,2,increasing
CUST45187,1,1,Stable
CUST45188,1,1,Stable
CUST45190,1,2,increasing
CUST45192,1,2,increasing
CUST45194,1,1,Stable
CUST45195,5,5,Stable
CUST45196,3,3,Stable
CUST45197,2,2,Stable
CUST45198,4,3,decreasing
CUST45199,1,1,Stable
CUST45200,1,1,Stable
CUST45201,3,2,decreasing
CUST45202,2,1,decreasing
CUST45204,2,3,increasing
CUST45205,2,1,decreasing
CUST45206,2,2,Stable
CUST45207,3,2,decreasing
CUST45208,3,5,increasing
CUST45210,1,1,Stable
CUST45211,5,4,decreasing
CUST45213,1,2,increasing
CUST45214,4,2,decreasing
CUST45215,1,2,increasing
CUST45217,1,1,Stable
CUST45218,2,5,increasing
CUST45219,1,1,Stable
CUST45220,1,2,increasing
CUST45221,3,4,increasing
CUST45222,3,1,decreasing
CUST45224,1,1,Stable
CUST45225,7,4,decreasing
CUST45226,1,3,increasing
CUST45227,1,1,Stable
CUST45228,2,7,increasing
CUST45229,6,1,decreasing
CUST45230,1,2,increasing
CUST45232,3,4,increasing
CUST45233,2,1,decreasing
CUST45234,8,4,decreasing
CUST45235,5,4,decreasing
CUST45237,1,2,increasing
CUST45238,1,1,Stable
CUST45239,2,2,Stable
CUST45241,3,1,decreasing
CUST45242,3,2,decreasing
CUST45244,1,1,Stable
CUST45245,15,12,decreasing
CUST45246,1,1,Stable
CUST45247,2,1,decreasing
CUST45249,1,1,Stable
CUST45250,1,1,Stable
CUST45251,3,1,decreasing
CUST45252,4,1,decreasing
CUST45253,2,1,decreasing
CUST45254,17,12,decreasing
CUST45256,2,1,decreasing
CUST45257,4,2,decreasing
CUST45258,7,4,decreasing
CUST45260,1,1,Stable
CUST45261,3,2,decreasing
CUST45262,2,2,Stable
CUST45265,8,6,decreasing
CUST45266,2,1,decreasing
CUST45267,1,1,Stable
CUST45268,4,4,Stable
CUST45269,10,13,increasing
CUST45271,9,8,decreasing
CUST45272,11,14,increasing
CUST45274,4,3,decreasing
CUST45275,6,1,decreasing
CUST45276,2,3,increasing
CUST45277,4,7,increasing
CUST45278,8,7,decreasing
CUST45279,9,7,decreasing
CUST45280,2,1,decreasing
CUST45281,2,2,Stable
CUST45283,3,2,decreasing
CUST45284,10,11,increasing
CUST45285,1,2,increasing
CUST45286,2,1,decreasing
CUST45287,3,1,decreasing
CUST45288,32,32,Stable
CUST45289,4,5,increasing
CUST45290,6,9,increasing
CUST45292,1,2,increasing
CUST45294,1,2,increasing
CUST45295,1,1,Stable
CUST45296,3,2,decreasing
CUST45297,2,2,Stable
CUST45298,2,2,Stable
CUST45299,1,1,Stable
CUST45300,5,8,increasing
CUST45301,1,1,Stable
CUST45303,1,5,increasing
CUST45304,2,1,decreasing
CUST45305,7,4,decreasing
CUST45306,2,3,increasing
CUST45307,3,4,increasing
CUST45308,2,1,decreasing
CUST45309,2,1,decreasing
CUST45310,4,4,Stable
CUST45312,18,18,Stable
CUST45313,1,1,Stable
CUST45314,36,36,Stable
CUST45315,5,9,increasing
CUST45316,2,2,Stable
CUST45318,18,18,Stable
CUST45319,5,5,Stable
CUST45320,3,2,decreasing
CUST45321,3,7,increasing
CUST45322,1,4,increasing
CUST45323,3,2,decreasing
CUST45324,2,2,Stable
CUST45325,2,3,increasing
CUST45326,1,2,increasing
CUST45327,3,2,decreasing
CUST45329,3,1,decreasing
CUST45330,5,5,Stable
CUST45331,1,1,Stable
CUST45332,2,2,Stable
CUST45333,1,1,Stable
CUST45335,2,2,Stable
CUST45336,2,1,decreasing
CUST45337,3,1,decreasing
CUST45338,1,3,increasing
CUST45339,1,2,increasing
CUST45340,3,4,increasing
CUST45342,2,1,decreasing
CUST45343,11,11,Stable
CUST45345,1,3,increasing
CUST45346,3,1,decreasing
CUST45347,1,1,Stable
CUST45348,4,5,increasing
CUST45349,2,2,Stable
CUST45350,11,15,increasing
CUST45351,1,1,Stable
CUST45352,2,4,increasing
CUST45353,1,3,increasing
CUST45354,3,1,decreasing
CUST45355,2,3,increasing
CUST45356,2,2,Stable
CUST45357,1,1,Stable
CUST45358,2,2,Stable
CUST45360,5,4,decreasing
CUST45361,2,3,increasing
CUST45362,2,2,Stable
CUST45363,2,5,increasing
CUST45366,14,14,Stable
CUST45367,2,4,increasing
CUST45368,2,2,Stable
CUST45370,1,3,increasing
CUST45372,3,2,decreasing
CUST45374,3,4,increasing
CUST45375,1,1,Stable
CUST45376,5,7,increasing
CUST45377,2,2,Stable
CUST45378,4,1,decreasing
CUST45379,6,4,decreasing
CUST45381,1,1,Stable
CUST45382,6,8,increasing
CUST45383,2,2,Stable
CUST45384,6,8,increasing
CUST45386,5,3,decreasing
CUST45389,1,1,Stable
CUST45390,5,12,increasing
CUST45392,2,2,Stable
CUST45393,4,3,decreasing
CUST45394,3,2,decreasing
CUST45395,1,2,increasing
CUST45396,1,1,Stable
CUST45398,3,2,decreasing
CUST45399,2,2,Stable
CUST45400,6,9,increasing
CUST45401,1,2,increasing
CUST45404,1,3,increasing
CUST45405,3,4,increasing
CUST45406,4,4,Stable
CUST45407,13,11,decreasing
CUST45408,2,3,increasing
CUST45409,1,2,increasing
CUST45410,4,1,decreasing
CUST45413,3,2,decreasing
CUST45414,3,1,decreasing
CUST45415,1,1,Stable
CUST45416,1,3,increasing
CUST45417,2,2,Stable
CUST45418,1,1,Stable
CUST45419,4,2,decreasing
CUST45420,7,6,decreasing
CUST45421,1,1,Stable
CUST45422,1,1,Stable
CUST45423,2,1,decreasing
CUST45424,5,3,decreasing
CUST45425,2,3,increasing
CUST45427,1,3,increasing
CUST45428,1,1,Stable
CUST45429,2,3,increasing
CUST45430,6,3,decreasing
CUST45431,1,1,Stable
CUST45433,1,1,Stable
CUST45434,7,3,decreasing
CUST45436,6,6,Stable
CUST45437,4,5,increasing
CUST45438,2,6,increasing
CUST45439,6,18,increasing
CUST45440,1,1,Stable
CUST45442,2,2,Stable
CUST45443,1,1,Stable
CUST45444,2,1,decreasing
CUST45445,7,6,decreasing
CUST45446,1,2,increasing
CUST45447,1,2,increasing
CUST45448,1,1,Stable
CUST45449,4,4,Stable
CUST45450,9,12,increasing
CUST45451,2,2,Stable
CUST45452,1,2,increasing
CUST45453,3,3,Stable
CUST45455,9,7,decreasing
CUST45456,3,2,decreasing
CUST45458,6,6,Stable
CUST45459,11,20,increasing
CUST45460,1,1,Stable
CUST45463,7,8,increasing
CUST45464,1,1,Stable
CUST45465,2,2,Stable
CUST45466,18,15,decreasing
CUST45467,3,1,decreasing
CUST45468,6,6,Stable
CUST45469,3,3,Stable
CUST45470,1,2,increasing
CUST45471,7,6,decreasing
CUST45472,2,2,Stable
CUST45473,5,5,Stable
CUST45474,3,2,decreasing
CUST45475,7,6,decreasing
CUST45476,3,1,decreasing
CUST45478,2,1,decreasing
CUST45479,4,10,increasing
CUST45480,2,3,increasing
CUST45481,1,4,increasing
CUST45482,5,2,decreasing
CUST45483,3,3,Stable
CUST45484,2,4,increasing
CUST45485,2,2,Stable
CUST45486,1,1,Stable
CUST45487,1,1,Stable
CUST45488,4,4,Stable
CUST45489,5,5,Stable
CUST45490,3,3,Stable
CUST45491,1,2,increasing
CUST45492,5,5,Stable
CUST45493,14,14,Stable
CUST45495,4,4,Stable
CUST45496,2,1,decreasing
CUST45497,30,30,Stable
CUST45498,2,2,Stable
CUST45499,10,7,decreasing
CUST45500,3,3,Stable
CUST45501,1,3,increasing
CUST45502,3,7,increasing
CUST45503,1,2,increasing
CUST45504,1,1,Stable
CUST45505,3,1,decreasing
CUST45506,1,1,Stable
CUST45508,7,2,decreasing
CUST45509,6,7,increasing
CUST45511,2,6,increasing
CUST45512,1,1,Stable
CUST45513,2,3,increasing
CUST45514,3,7,increasing
CUST45516,2,1,decreasing
CUST45517,1,1,Stable
CUST45518,2,2,Stable
CUST45519,3,2,decreasing
CUST45520,12,13,increasing
CUST45521,3,5,increasing
CUST45523,1,2,increasing
CUST45526,2,3,increasing
CUST45527,2,1,decreasing
CUST45528,1,1,Stable
CUST45529,4,4,Stable
CUST45530,3,3,Stable
CUST45531,17,9,decreasing
CUST45532,3,2,decreasing
CUST45533,16,15,decreasing
CUST45534,2,3,increasing
CUST45536,1,1,Stable
CUST45537,2,1,decreasing
CUST45538,2,1,decreasing
CUST45539,5,5,Stable
CUST45540,2,1,decreasing
CUST45541,9,8,decreasing
CUST45542,2,4,increasing
CUST45545,1,1,Stable
CUST45546,1,1,Stable
CUST45547,3,3,Stable
CUST45548,1,3,increasing
CUST45549,1,2,increasing
CUST45550,2,1,decreasing
CUST45551,16,16,Stable
CUST45552,3,3,Stable
CUST45553,4,4,Stable
CUST45554,5,8,increasing
CUST45555,2,2,Stable
CUST45556,4,3,decreasing
CUST45557,2,2,Stable
CUST45558,2,1,decreasing
CUST45559,2,2,Stable
CUST45561,3,1,decreasing
CUST45562,2,1,decreasing
CUST45563,1,1,Stable
CUST45564,1,1,Stable
CUST45565,2,1,decreasing
CUST45566,35,35,Stable
CUST45567,2,2,Stable
CUST45568,1,1,Stable
CUST45570,1,1,Stable
CUST45573,2,2,Stable
CUST45574,3,2,decreasing
CUST45575,1,2,increasing
CUST45576,1,2,increasing
CUST45577,4,4,Stable
CUST45581,3,6,increasing
CUST45582,1,2,increasing
CUST45583,2,2,Stable
CUST45584,1,1,Stable
CUST45585,3,2,decreasing
CUST45586,2,1,decreasing
CUST45587,1,4,increasing
CUST45588,3,2,decreasing
CUST45589,2,3,increasing
CUST45590,1,6,increasing
CUST45592,1,2,increasing
CUST45593,2,2,Stable
CUST45594,2,3,increasing
CUST45595,5,7,increasing
CUST45596,1,1,Stable
CUST45597,1,1,Stable
CUST45598,2,9,increasing
CUST45599,3,2,decreasing
CUST45601,1,1,Stable
CUST45602,1,3,increasing
CUST45603,1,1,Stable
CUST45604,1,1,Stable
CUST45605,3,4,increasing
CUST45606,1,2,increasing
CUST45607,4,6,increasing
CUST45608,2,1,decreasing
CUST45609,2,1,decreasing
CUST45610,4,7,increasing
CUST45611,3,3,Stable
CUST45612,4,1,decreasing
CUST45613,7,9,increasing
CUST45614,2,1,decreasing
CUST45615,18,17,decreasing
CUST45616,9,14,increasing
CUST45617,5,1,decreasing
CUST45618,1,1,Stable
CUST45620,4,2,decreasing
CUST45621,1,1,Stable
CUST45622,2,3,increasing
CUST45623,1,1,Stable
CUST45624,1,1,Stable
CUST45625,2,1,decreasing
CUST45627,1,1,Stable
CUST45628,4,2,decreasing
CUST45629,20,20,Stable
CUST45630,6,2,decreasing
CUST45631,2,2,Stable
CUST45632,4,6,increasing
CUST45633,1,1,Stable
CUST45634,1,1,Stable
CUST45635,17,16,decreasing
CUST45636,3,2,decreasing
CUST45637,1,3,increasing
CUST45638,6,5,decreasing
CUST45639,4,4,Stable
CUST45641,3,5,increasing
CUST45642,1,1,Stable
CUST45643,1,1,Stable
CUST45644,2,2,Stable
CUST45646,2,3,increasing
CUST45647,2,3,increasing
CUST45648,13,13,Stable
CUST45649,33,33,Stable
CUST45650,3,1,decreasing
CUST45652,18,13,decreasing
CUST45653,14,14,Stable
CUST45654,2,1,decreasing
CUST45655,1,1,Stable
CUST45656,3,4,increasing
CUST45657,1,2,increasing
CUST45658,5,3,decreasing
CUST45659,3,3,Stable
CUST45660,2,4,increasing
CUST45662,1,2,increasing
CUST45663,5,7,increasing
CUST45664,1,1,Stable
CUST45665,2,2,Stable
CUST45666,4,7,increasing
CUST45667,4,11,increasing
CUST45668,2,4,increasing
CUST45669,2,2,Stable
CUST45670,18,15,decreasing
CUST45671,2,2,Stable
CUST45672,1,1,Stable
CUST45673,1,1,Stable
CUST45674,10,9,decreasing
CUST45675,1,3,increasing
CUST45677,3,4,increasing
CUST45678,2,2,Stable
CUST45679,2,2,Stable
CUST45680,7,9,increasing
CUST45681,2,2,Stable
CUST45683,2,1,decreasing
CUST45684,4,2,decreasing
CUST45685,2,5,increasing
CUST45686,2,2,Stable
CUST45689,3,4,increasing
CUST45691,3,1,decreasing
CUST45692,4,2,decreasing
CUST45693,2,6,increasing
CUST45694,2,2,Stable
CUST45695,7,9,increasing
CUST45697,1,3,increasing
CUST45698,12,11,decreasing
CUST45700,2,1,decreasing
CUST45701,6,10,increasing
CUST45702,1,3,increasing
CUST45703,1,2,increasing
CUST45704,4,4,Stable
CUST45705,1,1,Stable
CUST45706,2,2,Stable
CUST45707,4,2,decreasing
CUST45708,8,8,Stable
CUST45710,7,5,decreasing
CUST45711,1,1,Stable
CUST45713,1,2,increasing
CUST45715,1,1,Stable
CUST45716,3,4,increasing
CUST45717,5,3,decreasing
CUST45718,4,1,decreasing
CUST45719,2,2,Stable
CUST45720,2,1,decreasing
CUST45721,1,1,Stable
CUST45722,4,3,decreasing
CUST45723,3,1,decreasing
CUST45724,2,4,increasing
CUST45725,4,5,increasing
CUST45726,2,4,increasing
CUST45727,1,1,Stable
CUST45728,2,6,increasing
CUST45729,2,4,increasing
CUST45730,1,1,Stable
CUST45732,3,3,Stable
CUST45733,2,4,increasing
CUST45735,4,5,increasing
CUST45737,2,4,increasing
CUST45738,2,2,Stable
CUST45739,4,4,Stable
CUST45742,4,6,increasing
CUST45743,1,2,increasing
CUST45744,10,10,Stable
CUST45745,1,1,Stable
CUST45746,1,1,Stable
CUST45747,1,1,Stable
CUST45748,1,3,increasing
CUST45750,9,4,decreasing
CUST45752,3,3,Stable
CUST45753,5,3,decreasing
CUST45755,9,11,increasing
CUST45757,2,1,decreasing
CUST45758,1,5,increasing
CUST45759,2,4,increasing
CUST45760,1,1,Stable
CUST45762,3,5,increasing
CUST45764,3,2,decreasing
CUST45766,2,1,decreasing
CUST45767,2,2,Stable
CUST45768,1,2,increasing
CUST45769,3,3,Stable
CUST45770,4,1,decreasing
CUST45771,9,9,Stable
CUST45772,11,3,decreasing
CUST45773,3,3,Stable
CUST45774,5,4,decreasing
CUST45775,1,3,increasing
CUST45776,6,9,increasing
CUST45777,5,5,Stable
CUST45778,2,7,increasing
CUST45780,5,6,increasing
CUST45781,1,1,Stable
CUST45782,1,1,Stable
CUST45783,2,2,Stable
CUST45784,5,2,decreasing
CUST45785,1,1,Stable
CUST45786,2,2,Stable
CUST45787,2,2,Stable
CUST45790,5,7,increasing
CUST45791,2,2,Stable
CUST45792,2,2,Stable
CUST45793,1,1,Stable
CUST45794,1,2,increasing
CUST45795,12,6,decreasing
CUST45797,4,7,increasing
CUST45798,3,2,decreasing
CUST45799,2,2,Stable
CUST45800,17,11,decreasing
CUST45801,1,2,increasing
CUST45802,1,1,Stable
CUST45803,4,5,increasing
CUST45806,1,2,increasing
CUST45807,9,7,decreasing
CUST45808,1,4,increasing
CUST45809,4,8,increasing
CUST45811,1,4,increasing
CUST45812,1,3,increasing
CUST45813,4,5,increasing
